blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,8,16,18,86,0.6666666666666666
Gemma,94,16,9,9,0.14545454545454545
GPT4o,109,17,1,1,0.1349206349206349
Mixtral,122,3,2,1,0.024
MixtralExpert,117,4,7,0,0.03305785123966942
Phi,122,0,6,0,0.0
