blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,5,19,19,85,0.7916666666666666
Gemma,99,11,10,8,0.1
GPT4o,94,32,1,1,0.25396825396825395
Mixtral,125,0,2,1,0.0
MixtralExpert,117,4,4,3,0.03305785123966942
Phi,121,1,6,0,0.00819672131147541
