blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,12,12,31,73,0.5
Gemma,100,10,11,7,0.09090909090909091
GPT4o,124,2,1,1,0.015873015873015872
Mixtral,112,13,1,2,0.104
MixtralExpert,107,14,5,2,0.11570247933884298
Phi,121,1,6,0,0.00819672131147541
