blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,9,15,13,91,0.625
Gemma,101,9,13,5,0.08181818181818182
GPT4o,0,126,0,2,1.0
Mixtral,124,1,3,0,0.008
MixtralExpert,119,2,7,0,0.01652892561983471
Phi,122,0,6,0,0.0
