blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,21,3,59,45,0.125
Gemma,99,11,10,8,0.1
GPT4o,84,42,1,1,0.3333333333333333
Mixtral,108,17,3,0,0.136
MixtralExpert,110,11,6,1,0.09090909090909091
Phi,120,2,6,0,0.01639344262295082
