blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,13,11,29,75,0.4583333333333333
Gemma,81,29,8,10,0.2636363636363636
GPT4o,124,2,1,1,0.015873015873015872
Mixtral,123,2,2,1,0.016
MixtralExpert,119,2,7,0,0.01652892561983471
Phi,122,0,6,0,0.0
