blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,8,16,24,80,0.6666666666666666
Gemma,74,36,6,12,0.32727272727272727
GPT4o,0,126,0,2,1.0
Mixtral,69,56,1,2,0.448
MixtralExpert,89,32,4,3,0.2644628099173554
Phi,119,3,5,1,0.02459016393442623
