blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,11,16,6,95,0.5925925925925926
Gemma,46,72,1,9,0.6101694915254238
GPT4o,121,5,1,1,0.03968253968253968
Mixtral,118,10,0,0,0.078125
MixtralExpert,101,27,0,0,0.2109375
Phi,127,0,1,0,0.0
