blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,13,14,25,76,0.5185185185185185
Gemma,108,10,5,5,0.0847457627118644
GPT4o,121,5,0,2,0.03968253968253968
Mixtral,128,0,0,0,0.0
MixtralExpert,127,1,0,0,0.0078125
Phi,127,0,1,0,0.0
