blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,12,15,9,92,0.5555555555555556
Gemma,51,67,1,9,0.5677966101694916
GPT4o,123,3,1,1,0.023809523809523808
Mixtral,126,2,0,0,0.015625
MixtralExpert,117,11,0,0,0.0859375
Phi,127,0,1,0,0.0
