blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,22,5,58,43,0.18518518518518517
Gemma,118,0,10,0,0.0
GPT4o,122,4,1,1,0.031746031746031744
Mixtral,121,7,0,0,0.0546875
MixtralExpert,118,10,0,0,0.078125
Phi,127,0,1,0,0.0
