blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,11,16,19,82,0.5925925925925926
Gemma,86,32,2,8,0.2711864406779661
GPT4o,78,48,1,1,0.38095238095238093
Mixtral,117,11,0,0,0.0859375
MixtralExpert,124,4,0,0,0.03125
Phi,127,0,1,0,0.0
