blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,22,5,59,42,0.18518518518518517
Gemma,89,29,2,8,0.2457627118644068
GPT4o,112,14,1,1,0.1111111111111111
Mixtral,121,7,0,0,0.0546875
MixtralExpert,122,6,0,0,0.046875
Phi,127,0,1,0,0.0
