blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,24,3,66,35,0.1111111111111111
Gemma,103,15,2,8,0.1271186440677966
GPT4o,100,26,1,1,0.20634920634920634
Mixtral,116,12,0,0,0.09375
MixtralExpert,124,4,0,0,0.03125
Phi,127,0,0,1,0.0
