blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,17,10,36,65,0.37037037037037035
Gemma,90,28,1,9,0.23728813559322035
GPT4o,121,5,1,1,0.03968253968253968
Mixtral,127,1,0,0,0.0078125
MixtralExpert,121,7,0,0,0.0546875
Phi,127,0,1,0,0.0
