blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,13,14,26,75,0.5185185185185185
Gemma,81,37,2,8,0.3135593220338983
GPT4o,118,8,1,1,0.06349206349206349
Mixtral,116,12,0,0,0.09375
MixtralExpert,126,2,0,0,0.015625
Phi,127,0,1,0,0.0
