blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,27,0,98,3,0.0
Gemma,71,47,2,8,0.3983050847457627
GPT4o,126,0,2,0,0.0
Mixtral,98,30,0,0,0.234375
MixtralExpert,82,46,0,0,0.359375
Phi,123,4,1,0,0.031496062992125984
