blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,24,3,75,26,0.1111111111111111
Gemma,103,15,5,5,0.1271186440677966
GPT4o,123,3,2,0,0.023809523809523808
Mixtral,67,61,0,0,0.4765625
MixtralExpert,72,56,0,0,0.4375
Phi,112,15,1,0,0.11811023622047244
