blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
6366-GameConfig.getUpgradeCardsInfo,75,53,0,0,0.4140625
473-DateTime.toTimestamp,93,35,0,0,0.2734375
2414-TerocoinToken.transfer,95,33,0,0,0.2578125
