blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8002-LiterallyMinecraft.getCatImage,78,44,4,2,0.36065573770491804
8526-InitialMTTokenIMT._transferFrom,95,27,6,0,0.22131147540983606
5996-MNYTiers.loadData,104,18,6,0,0.14754098360655737
