blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2414-TerocoinToken.transfer,7,17,21,83,0.7083333333333334
1673-Zlots._finishSpin,14,10,60,44,0.4166666666666667
6366-GameConfig.getUpgradeCardsInfo,18,6,73,31,0.25
