blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,24,3,74,27,0.1111111111111111
Gemma,103,15,6,4,0.1271186440677966
GPT4o,125,1,2,0,0.007936507936507936
Mixtral,67,61,0,0,0.4765625
MixtralExpert,74,54,0,0,0.421875
Phi,112,15,1,0,0.11811023622047244
