blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8002-LiterallyMinecraft.getCatImage,70,51,2,5,0.4214876033057851
8526-InitialMTTokenIMT._transferFrom,80,41,3,4,0.33884297520661155
7362-FileCoinCash.FileCoinCash,109,12,5,2,0.09917355371900827
