blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,18,6,73,31,0.25
Gemma,34,76,1,17,0.6909090909090909
GPT4o,124,2,2,0,0.015873015873015872
Mixtral,37,88,0,3,0.704
MixtralExpert,59,62,2,5,0.512396694214876
Phi,100,22,4,2,0.18032786885245902
