blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,9,15,18,86,0.625
Gemma,57,53,2,16,0.4818181818181818
GPT4o,126,0,2,0,0.0
Mixtral,65,60,1,2,0.48
MixtralExpert,60,61,2,5,0.5041322314049587
Phi,118,4,6,0,0.03278688524590164
