,case_name,before,after,decrease,decrease_rate
0,11_access_control,20.599682211875916,10.385988295078278,10.213693916797638,0.4958180331009837
1,12_access_control,48.74121856689453,17.597900390625,31.14331817626953,0.6389523916708629
2,13_access_control,16.451293468475342,7.975046873092651,8.47624659538269,0.5152328363496299
3,14_access_control,37.066695511341095,16.23909640312195,20.827599108219147,0.5618952221367195
4,15_access_control,50.57495880126953,21.03805446624756,29.536904335021973,0.58402231133959
5,16_access_control,62.396525382995605,20.858358025550842,41.53816735744476,0.6657128277973762
6,17_access_control,90.9898452758789,39.463523864746094,51.52632141113281,0.5662865043336024
7,18_access_control,26.82153296470642,10.873609602451324,15.947923362255096,0.5945940294777501
8,19_access_control,42.42556190490723,16.104005336761475,26.321556568145752,0.6204173942856187
9,20_access_control,29.4746356010437,11.269484519958496,18.205151081085205,0.617654831343888
10,21_access_control,90.22373390197754,24.022948265075684,66.20078563690186,0.7337402562924837
11,22_access_control,24.6793475151062,12.091845035552979,12.587502479553223,0.5100419479019219
12,23_access_control,101.2822265625,31.016630172729492,70.26559638977051,0.6937603839742849
13,24_access_control,42.40451407432556,12.541918516159058,29.862595558166504,0.7042315236963711
14,25_access_control,84.08534955978394,24.79710018634796,59.288249373435974,0.7050960682667146
15,26_access_control,40.91440433263779,18.802063584327698,22.11234074831009,0.540453688841093
16,27_unchecked_low_level_calls,92.95350813865662,26.763548016548157,66.18996012210846,0.7120759769859832
17,28_unchecked_low_level_calls,56.564377188682556,37.40988892316818,19.154488265514374,0.33863164800030393
18,29_unchecked_low_level_calls,89.98647737503052,27.661700963974,62.32477641105652,0.6926015800275167
19,30_unchecked_low_level_calls,96.27610450983047,50.74548763036728,45.530616879463196,0.4729171076382115
20,31_unchecked_low_level_calls,190.08458876609802,77.41821277141571,112.66637599468231,0.5927170462689114
21,32_unchecked_low_level_calls,21.603087067604065,13.10864931344986,8.494437754154205,0.39320481038529176
22,33_unchecked_low_level_calls,79.35032272338867,24.082093715667725,55.26822900772095,0.6965091900178312
23,34_unchecked_low_level_calls,146.99757558107376,66.81505858898163,80.18251699209213,0.5454682954813018
24,35_unchecked_low_level_calls,93.89328646659851,26.614596843719482,67.27868962287903,0.7165441977240052
25,36_unchecked_low_level_calls,37.978658974170685,13.557228446006775,24.42143052816391,0.6430303540936751
26,37_unchecked_low_level_calls,215.54832673072815,113.68955290317535,101.8587738275528,0.4725565508787223
27,38_unchecked_low_level_calls,32.803478717803955,12.79470181465149,20.008776903152466,0.6099589947541991
28,39_unchecked_low_level_calls,20.319457411766052,15.204443037509918,5.115014374256134,0.2517298700748902
29,40_unchecked_low_level_calls,8.621041059494019,6.030874192714691,2.5901668667793274,0.3004471094505317
30,41_unchecked_low_level_calls,13.032562255859375,9.1729057431221,3.859656512737274,0.29615484944274806
31,42_unchecked_low_level_calls,84.3883888721466,24.503104627132416,59.88528424501419,0.7096389093971676
32,43_unchecked_low_level_calls,57.918808937072754,22.273775935173035,35.64503300189972,0.6154310431457094
33,44_unchecked_low_level_calls,87.56910800933838,26.50669288635254,61.06241512298584,0.6973054369410059
34,45_unchecked_low_level_calls,8.3914794921875,5.460298240184784,2.931181252002716,0.3493044646932233
35,46_unchecked_low_level_calls,158.032329082489,43.27449071407318,114.75783836841583,0.7261668484839899
36,47_unchecked_low_level_calls,22.563068389892578,13.871433973312378,8.6916344165802,0.3852150898267778
37,48_unchecked_low_level_calls,202.9373095035553,78.14984118938446,124.78746831417084,0.6149064882127289
38,49_unchecked_low_level_calls,85.89571738243103,27.504047513008118,58.39166986942291,0.6797972198013943
39,50_unchecked_low_level_calls,85.32802104949951,25.962944507598877,59.365076541900635,0.6957278020951927
40,51_unchecked_low_level_calls,74.35338878631592,20.84075701236725,53.51263177394867,0.719706695921265
41,52_unchecked_low_level_calls,167.28985542058945,72.16822153329849,95.12163388729095,0.5686037186662768
42,53_unchecked_low_level_calls,109.83388137817383,45.258453607559204,64.57542777061462,0.5879372281151766
43,54_unchecked_low_level_calls,191.46101236343384,75.8413097858429,115.61970257759094,0.6038811826510145
44,55_unchecked_low_level_calls,90.20959568023682,26.398840069770813,63.810755610466,0.7073610643002328
45,56_unchecked_low_level_calls,148.31291961669922,50.60153365135193,97.71138596534729,0.6588191117663462
46,57_unchecked_low_level_calls,25.598750591278076,20.79931879043579,4.799431800842285,0.18748695502652898
47,58_unchecked_low_level_calls,184.85137152671814,70.0384773015976,114.81289422512054,0.6211092364468914
48,59_unchecked_low_level_calls,57.816161155700684,25.78084707260132,32.035314083099365,0.5540892622882257
49,60_unchecked_low_level_calls,167.5231819152832,44.23794746398926,123.28523445129395,0.735929398198988
50,61_unchecked_low_level_calls,15.740996837615967,15.231789290904999,0.509207546710968,0.03234912959858579
51,62_unchecked_low_level_calls,83.49635583162308,23.875612556934357,59.62074327468872,0.7140520407252097
52,63_unchecked_low_level_calls,54.408918261528015,28.620482444763184,25.78843581676483,0.4739744262660625
53,64_unchecked_low_level_calls,25.614661693572998,20.924839735031128,4.68982195854187,0.18309130976024557
54,65_unchecked_low_level_calls,196.75958132743835,74.63451188802719,122.12506943941116,0.6206816898851608
55,66_unchecked_low_level_calls,32.751975893974304,12.705846190452576,20.04612970352173,0.612058636352679
56,67_unchecked_low_level_calls,83.25092387199402,27.67979109287262,55.5711327791214,0.6675137066895155
57,68_unchecked_low_level_calls,87.09402656555176,21.512578189373016,65.58144837617874,0.7529959397022313
58,69_unchecked_low_level_calls,55.18258023262024,28.952376008033752,26.230204224586487,0.4753348631762773
