blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,26,1,77,24,0.037037037037037035
Gemma,47,71,1,9,0.6016949152542372
GPT4o,124,2,2,0,0.015873015873015872
Mixtral,40,88,0,0,0.6875
MixtralExpert,73,55,0,0,0.4296875
Phi,104,23,0,1,0.18110236220472442
